Participant_ID,Text_ID,Word_ID,Word,Fixation_Duration
P7,486,9,to ,212
P7,486,6,because ,181
P7,486,6,because ,541
P7,486,9,to ,268
P7,486,10,change ,238
P7,486,10,change ,221
P7,486,13,and ,555
P7,486,12,"vaio, ",262
P7,486,15,think ,221
P7,486,16,that ,181
P7,486,17,toshiba ,281
P7,486,21,"device, ",325
P7,486,22,but ,250
P7,486,24,be ,200
P7,486,27,want ,187
P7,486,25,honest ,212
P7,486,28,to ,489
P7,486,29,change ,161
P7,486,25,honest ,331
P7,486,29,change ,292
P7,486,29,change ,311
P7,486,27,want ,177
P7,486,25,honest ,191
P7,486,23,to ,176
P7,486,22,but ,222
P7,486,23,to ,172
P7,486,27,want ,187
P7,486,29,change ,201
P7,486,29,change ,170
P7,486,25,honest ,271
P7,486,24,be ,555
P7,486,27,want ,229
P7,486,29,change ,208
P7,486,29,change ,190
P7,486,1,Aspect--Laptop ,141
P7,486,1,Aspect--Laptop ,214
P7,486,4,this ,199
P7,486,6,because ,200
P7,486,8,had ,436
P7,486,6,because ,332
P7,486,6,because ,172
P7,486,9,to ,266
P7,486,11,my ,200
P7,486,12,"vaio, ",256
P7,486,14,I ,174
P7,486,17,toshiba ,277
P7,486,17,toshiba ,236
P7,486,21,"device, ",283
P7,486,22,but ,192
P7,486,22,but ,158
P7,486,24,be ,189
P7,486,1,Aspect--Laptop ,236
P7,486,25,honest ,327
P7,486,25,honest ,167
P7,486,27,want ,195
P7,486,28,to ,390
P7,486,29,change ,718
P7,486,1,Aspect--Laptop ,171
P7,486,3,bought ,567
P7,486,3,bought ,485
P7,486,23,to ,214
P7,486,28,to ,340
P7,486,4,this ,153
P7,486,25,honest ,167
P7,486,27,want ,228
P7,486,29,change ,359
P7,486,29,change ,142
P1,487,1,Aspect--Laptop,309
P1,487,3,bought,160
P1,487,2,I,139
P1,487,4,this,220
P1,487,5,notebook,205
P1,487,7,discover,174
P1,487,9,Mac,321
P1,487,12,is,276
P1,487,14,interesting,231
P1,487,17,that,138
P1,487,18,always,346
P1,487,20,Windows.,91
P1,487,22,"performance,",372
P1,487,23,easy,310
P1,487,27,very,229
P1,487,30,my,140
P1,487,31,purchase,120
P1,487,34,recomend,183
P1,487,34,recomend,176
P1,487,36,to,213
P1,487,38,windows,212
P1,487,39,users.,193
P2,487,19,used,225
P2,487,3,bought,139
P2,487,3,bought,138
P2,487,4,this,180
P2,487,5,notebook,151
P2,487,6,to,191
P2,487,7,discover,202
P2,487,6,to,152
P2,487,8,the,235
P2,487,8,the,183
P2,487,10,World.,172
P2,487,11,It,124
P2,487,13,very,240
P2,487,14,interesting,148
P2,487,16,someone,279
P2,487,17,that,366
P2,487,16,someone,182
P2,487,17,that,170
P2,487,18,always,122
P2,487,18,always,212
P2,487,18,always,174
P2,487,18,always,131
P2,487,20,Windows.,190
P2,487,21,Great,245
P2,487,22,"performance,",149
P2,487,23,easy,173
P2,487,24,to,205
P2,487,26,Iam,182
P2,487,27,very,224
P2,487,29,with,126
P2,487,31,purchase,210
P2,487,31,purchase,67
P2,487,34,recomend,145
P2,487,33,I,105
P2,487,34,recomend,142
P2,487,37,other,181
P2,487,38,windows,159
P2,487,1,Aspect--Laptop,65
P3,487,3,bought,565
P3,487,4,this,180
P3,487,5,notebook,99
P3,487,5,notebook,199
P3,487,7,discover,260
P3,487,7,discover,274
P3,487,9,Mac,209
P3,487,10,World.,126
P3,487,10,World.,228
P3,487,13,very,411
P3,487,14,interesting,213
P3,487,15,for,171
P3,487,16,someone,193
P3,487,17,that,110
P3,487,19,used,103
P3,487,18,always,178
P3,487,20,Windows.,160
P3,487,18,always,131
P3,487,21,Great,267
P3,487,22,"performance,",180
P3,487,23,easy,257
P3,487,25,use.,169
P3,487,27,very,209
P3,487,27,very,159
P3,487,28,glad,198
P3,487,31,purchase,371
P3,487,30,my,76
P3,487,34,recomend,93
P3,487,34,recomend,256
P3,487,37,other,242
P3,487,38,windows,184
P3,487,39,users.,131
P3,487,37,other,119
P3,487,3,bought,179
P3,487,3,bought,163
P3,487,5,notebook,209
P3,487,7,discover,78
P3,487,9,Mac,197
P3,487,11,It,240
P3,487,13,very,225
P3,487,14,interesting,163
P3,487,16,someone,201
P3,487,16,someone,30
P3,487,17,that,112
P3,487,19,used,92
P3,487,18,always,278
P3,487,20,Windows.,68
P4,487,4,this,177
P4,487,3,bought,221
P4,487,5,notebook,222
P4,487,7,discover,126
P4,487,7,discover,142
P4,487,10,World.,315
P4,487,13,very,230
P4,487,14,interesting,187
P4,487,16,someone,169
P4,487,17,that,121
P4,487,19,used,157
P4,487,18,always,121
P4,487,20,Windows.,208
P4,487,22,"performance,",84
P4,487,21,Great,169
P4,487,24,to,82
P4,487,23,easy,130
P4,487,25,use.,203
P4,487,27,very,219
P4,487,30,my,148
P4,487,31,purchase,67
P4,487,34,recomend,211
P4,487,37,other,103
P5,487,1,Aspect--Laptop ,229
P5,487,3,bought ,192
P5,487,3,bought ,483
P5,487,3,bought ,397
P5,487,3,bought ,191
P5,487,5,notebook ,331
P5,487,6,to ,243
P5,487,7,discover ,189
P5,487,9,Mac ,205
P5,487,10,World. ,106
P5,487,13,very ,271
P5,487,14,interesting ,166
P5,487,14,interesting ,172
P5,487,16,someone ,215
P5,487,17,that ,244
P5,487,16,someone ,114
P5,487,18,always ,311
P5,487,20,Windows. ,293
P5,487,19,used ,191
P5,487,21,Great ,424
P5,487,22,"performance, ",166
P5,487,23,easy ,441
P5,487,25,use. ,215
P5,487,26,Iam ,188
P5,487,28,glad ,203
P5,487,30,my ,151
P5,487,31,purchase ,152
P5,487,33,I ,231
P5,487,34,recomend ,180
P5,487,37,other ,202
P5,487,0,0,161
P6,487,20,Windows. ,58
P6,487,3,bought ,210
P6,487,4,this ,256
P6,487,4,this ,126
P6,487,7,discover ,272
P6,487,9,Mac ,192
P6,487,10,World. ,90
P6,487,13,very ,248
P6,487,13,very ,142
P6,487,14,interesting ,200
P6,487,16,someone ,142
P6,487,17,that ,160
P6,487,18,always ,160
P6,487,19,used ,144
P6,487,19,used ,326
P6,487,18,always ,222
P6,487,21,Great ,214
P6,487,22,"performance, ",200
P6,487,24,to ,234
P6,487,25,use. ,270
P6,487,27,very ,216
P6,487,28,glad ,140
P6,487,30,my ,188
P6,487,31,purchase ,98
P6,487,34,recomend ,238
P6,487,37,other ,262
P6,487,38,windows ,268
P6,487,39,users. ,194
P7,487,1,Aspect--Laptop ,235
P7,487,3,bought ,180
P7,487,5,notebook ,329
P7,487,7,discover ,301
P7,487,9,Mac ,227
P7,487,8,the ,188
P7,487,14,interesting ,175
P7,487,11,It ,238
P7,487,14,interesting ,196
P7,487,16,someone ,187
P7,487,19,used ,158
P7,487,22,"performance, ",156
P7,487,21,Great ,160
P7,487,23,easy ,251
P7,487,27,very ,195
P7,487,29,with ,151
P7,487,31,purchase ,193
P7,487,30,my ,154
P7,487,34,recomend ,211
P7,487,38,windows ,188
P1,488,17,it,280
P1,488,4,"good,",240
P1,488,2,It,231
P1,488,3,was,178
P1,488,4,"good,",586
P1,488,6,the,155
P1,488,7,image,171
P1,488,10,laptop,158
P1,488,12,is,182
P1,488,15,different,328
P1,488,19,have,209
P1,488,21,finger,290
P1,488,23,log,195
P1,488,27,was,272
P1,488,26,it,34
P2,488,4,"good,",247
P2,488,3,was,252
P2,488,4,"good,",86
P2,488,6,the,155
P2,488,7,image,125
P2,488,10,laptop,224
P2,488,11,online,677
P2,488,14,little,275
P2,488,15,different,162
P2,488,14,little,65
P2,488,16,because,174
P2,488,18,doesnt,153
P2,488,19,have,250
P2,488,22,print,122
P2,488,21,finger,191
P2,488,23,log,426
P2,488,24,in.,159
P2,488,25,"then,",254
P2,488,25,"then,",231
P2,488,27,was,193
P2,488,25,"then,",65
P2,488,22,print,267
P2,488,1,Aspect--Laptop,138
P2,488,1,Aspect--Laptop,475
P3,488,3,was,248
P3,488,3,was,190
P3,488,4,"good,",168
P3,488,5,but,188
P3,488,7,image,195
P3,488,9,the,186
P3,488,11,online,150
P3,488,14,little,213
P3,488,16,because,172
P3,488,18,doesnt,177
P3,488,24,in.,180
P3,488,22,print,162
P4,488,1,Aspect--Laptop,228
P4,488,1,Aspect--Laptop,112
P4,488,3,was,182
P4,488,4,"good,",185
P4,488,6,the,199
P4,488,7,image,212
P4,488,9,the,146
P4,488,9,the,134
P4,488,11,online,146
P4,488,12,is,215
P4,488,15,different,178
P4,488,16,because,167
P4,488,18,doesnt,174
P4,488,18,doesnt,133
P4,488,20,the,152
P4,488,21,finger,209
P4,488,22,print,400
P4,488,23,log,353
P4,488,25,"then,",265
P4,488,27,was,232
P4,488,26,it,112
P4,488,25,"then,",168
P4,488,26,it,193
P4,488,27,was,279
P4,488,23,log,216
P4,488,24,in.,238
P4,488,25,"then,",268
P4,488,22,print,144
P5,488,3,was ,93
P5,488,3,was ,142
P5,488,3,was ,169
P5,488,5,but ,236
P5,488,7,image ,240
P5,488,9,the ,198
P5,488,11,online ,272
P5,488,14,little ,108
P5,488,13,a ,197
P5,488,15,different ,165
P5,488,15,different ,428
P5,488,16,because ,96
P5,488,15,different ,206
P5,488,14,little ,142
P5,488,16,because ,231
P5,488,18,doesnt ,181
P5,488,20,the ,94
P5,488,21,finger ,191
P5,488,22,print ,218
P5,488,23,log ,279
P5,488,25,"then, ",248
P5,488,27,was ,871
P5,488,6,the ,136
P5,488,5,but ,331
P5,488,3,was ,164
P5,488,6,the ,319
P5,488,9,the ,177
P5,488,10,laptop ,279
P5,488,12,is ,244
P5,488,11,online ,227
P5,488,14,little ,316
P5,488,15,different ,198
P5,488,14,little ,222
P5,488,15,different ,213
P5,488,16,because ,327
P5,488,18,doesnt ,333
P5,488,18,doesnt ,203
P5,488,19,have ,134
P5,488,21,finger ,264
P5,488,23,log ,401
P5,488,25,"then, ",831
P6,488,3,was ,252
P6,488,3,was ,150
P6,488,3,was ,156
P6,488,5,but ,298
P6,488,6,the ,160
P6,488,8,of ,208
P6,488,11,online ,154
P6,488,11,online ,170
P6,488,14,little ,236
P6,488,15,different ,200
P6,488,16,because ,202
P6,488,18,doesnt ,186
P6,488,20,the ,154
P6,488,21,finger ,148
P6,488,21,finger ,146
P6,488,22,print ,148
P6,488,23,log ,254
P6,488,22,print ,142
P6,488,25,"then, ",260
P6,488,26,it ,248
P6,488,25,"then, ",152
P6,488,24,in. ,264
P6,488,25,"then, ",136
P6,488,3,was ,450
P7,488,7,image ,214
P7,488,4,"good, ",181
P7,488,3,was ,218
P7,488,4,"good, ",495
P7,488,3,was ,292
P7,488,5,but ,180
P7,488,6,the ,215
P7,488,8,of ,205
P7,488,10,laptop ,262
P7,488,11,online ,267
P7,488,10,laptop ,175
P7,488,12,is ,408
P7,488,14,little ,225
P7,488,15,different ,211
P7,488,17,it ,272
P7,488,18,doesnt ,191
P7,488,22,print ,175
P7,488,21,finger ,367
P7,488,23,log ,396
P7,488,24,in. ,192
P7,488,23,log ,196
P7,488,27,was ,531
P7,488,6,the ,199
P7,488,4,"good, ",168
P7,488,4,"good, ",178
P7,488,3,was ,207
P7,488,6,the ,243
P7,488,9,the ,203
P7,488,10,laptop ,148
P7,488,13,a ,180
P7,488,12,is ,339
P7,488,14,little ,347
P7,488,15,different ,180
P7,488,17,it ,240
P7,488,18,doesnt ,155
P7,488,19,have ,224
P7,488,21,finger ,222
P7,488,24,in. ,372
P7,488,27,was ,199
P7,488,26,it ,297
P7,488,28,ok ,287
P7,488,5,but ,197
P7,488,6,the ,326
P7,488,4,"good, ",204
P7,488,4,"good, ",215
P7,488,7,image ,171
P1,489,1,Aspect--Laptop,276
P1,489,3,really,293
P1,489,3,really,446
P1,489,4,recommend,238
P1,489,5,any,205
P1,489,4,recommend,342
P1,489,6,Apple,272
P1,489,7,product.,154
P1,489,10,this,237
P1,489,12,"laptop,",164
P1,489,13,"however,",143
P1,489,27,definately,277
P1,489,28,needed.,157
P1,489,28,needed.,80
P1,489,23,a,90
P2,489,3,really,83
P2,489,4,recommend,144
P2,489,3,really,91
P2,489,4,recommend,52
P2,489,4,recommend,181
P2,489,6,Apple,114
P2,489,4,recommend,282
P2,489,6,Apple,179
P2,489,6,Apple,70
P2,489,8,I,150
P2,489,10,this,139
P2,489,11,particular,152
P2,489,10,this,119
P2,489,12,"laptop,",192
P2,489,13,"however,",210
P2,489,15,not,287
P2,489,16,fast,95
P2,489,17,enough.,339
P2,489,21,"RAM,",96
P2,489,19,"resolution,",126
P2,489,18,More,167
P2,489,19,"resolution,",122
P2,489,19,"resolution,",113
P2,489,20,more,146
P2,489,20,more,149
P2,489,22,and,249
P2,489,24,bigger,117
P2,489,24,bigger,144
P2,489,25,processor,200
P2,489,26,is,113
P2,489,27,definately,206
P2,489,27,definately,124
P2,489,28,needed.,206
P2,489,4,recommend,117
P2,489,3,really,55
P3,489,17,enough.,167
P3,489,3,really,105
P3,489,3,really,196
P3,489,4,recommend,301
P3,489,3,really,215
P3,489,4,recommend,301
P3,489,5,any,305
P3,489,7,product.,264
P3,489,5,any,263
P3,489,9,have,218
P3,489,11,particular,250
P3,489,11,particular,136
P3,489,11,particular,162
P3,489,12,"laptop,",162
P3,489,13,"however,",163
P3,489,14,it's,227
P3,489,15,not,88
P3,489,17,enough.,110
P3,489,17,enough.,181
P3,489,18,More,280
P3,489,19,"resolution,",143
P3,489,20,more,86
P3,489,20,more,142
P3,489,20,more,100
P3,489,19,"resolution,",167
P3,489,18,More,80
P3,489,22,and,180
P3,489,24,bigger,175
P3,489,25,processor,235
P3,489,27,definately,222
P3,489,28,needed.,236
P3,489,27,definately,250
P3,489,24,bigger,121
P3,489,10,this,125
P3,489,9,have,174
P3,489,11,particular,192
P3,489,11,particular,63
P4,489,7,product.,205
P4,489,4,recommend,89
P4,489,3,really,246
P4,489,4,recommend,194
P4,489,6,Apple,159
P4,489,5,any,132
P4,489,4,recommend,209
P4,489,6,Apple,150
P4,489,7,product.,165
P4,489,9,have,209
P4,489,11,particular,167
P4,489,10,this,79
P4,489,9,have,136
P4,489,1,Aspect--Laptop,187
P4,489,11,particular,143
P4,489,12,"laptop,",198
P4,489,11,particular,137
P4,489,13,"however,",235
P4,489,15,not,186
P4,489,14,it's,163
P4,489,16,fast,198
P4,489,18,More,112
P4,489,17,enough.,211
P4,489,18,More,174
P4,489,19,"resolution,",88
P4,489,19,"resolution,",209
P4,489,20,more,137
P4,489,20,more,79
P4,489,22,and,213
P4,489,24,bigger,176
P4,489,25,processor,108
P4,489,25,processor,133
P4,489,27,definately,276
P4,489,28,needed.,372
P4,489,4,recommend,43
P5,489,3,really ,244
P5,489,3,really ,214
P5,489,4,recommend ,127
P5,489,4,recommend ,67
P6,489,3,really ,434
P6,489,4,recommend ,370
P6,489,5,any ,266
P6,489,6,Apple ,166
P6,489,7,product. ,310
P6,489,7,product. ,248
P6,489,9,have ,268
P6,489,10,this ,238
P6,489,11,particular ,140
P6,489,12,"laptop, ",190
P6,489,13,"however, ",534
P6,489,15,not ,162
P6,489,14,it's ,154
P6,489,15,not ,152
P6,489,17,enough. ,242
P6,489,19,"resolution, ",148
P6,489,18,More ,240
P6,489,19,"resolution, ",140
P6,489,20,more ,218
P6,489,20,more ,144
P6,489,23,a ,254
P6,489,25,processor ,162
P6,489,25,processor ,106
P6,489,27,definately ,234
P6,489,27,definately ,94
P6,489,28,needed. ,236
P7,489,1,Aspect--Laptop ,328
P7,489,3,really ,193
P7,489,4,recommend ,176
P7,489,5,any ,190
P7,489,5,any ,166
P7,489,7,product. ,210
P7,489,10,this ,155
P7,489,9,have ,249
P7,489,11,particular ,220
P7,489,13,"however, ",141
P7,489,13,"however, ",367
P7,489,15,not ,197
P7,489,17,enough. ,464
P7,489,19,"resolution, ",193
P7,489,18,More ,212
P7,489,20,more ,371
P7,489,24,bigger ,203
P7,489,23,a ,332
P7,489,25,processor ,158
P7,489,25,processor ,245
P7,489,27,definately ,338
P7,489,28,needed. ,191
P7,489,28,needed. ,249
P7,489,21,"RAM, ",248
P7,489,19,"resolution, ",154
P7,489,3,really ,197
P7,489,4,recommend ,186
P7,489,5,any ,168
P7,489,5,any ,172
P7,489,6,Apple ,217
P7,489,5,any ,176
P7,489,6,Apple ,275
P7,489,10,this ,284
P1,490,11,uncrashable,273
P1,490,5,works.,157
P1,490,3,iBook,194
P1,490,3,iBook,251
P1,490,3,iBook,303
P1,490,2,The,217
P1,490,3,iBook,134
P1,490,4,just,228
P1,490,3,iBook,149
P1,490,5,works.,172
P1,490,4,just,189
P1,490,6,The,283
P1,490,8,X,259
P1,490,11,uncrashable,403
P1,490,11,uncrashable,286
P1,490,15,to,168
P1,490,16,use.,83
P1,490,18,computer,283
P1,490,22,why,242
P1,490,26,PC's.,192
P1,490,27,The,146
P1,490,29,is,143
P1,490,32,have,175
P1,490,34,any,126
P1,490,35,student,298
P1,490,37,home,335
P1,490,1,Aspect--Laptop,294
P1,490,3,iBook,108
P2,490,12,and,259
P2,490,3,iBook,112
P2,490,2,The,135
P2,490,4,just,165
P2,490,4,just,63
P2,490,3,iBook,185
P2,490,4,just,177
P2,490,5,works.,87
P2,490,3,iBook,245
P2,490,5,works.,146
P2,490,5,works.,154
P2,490,6,The,127
P2,490,8,X,153
P2,490,7,OS,140
P2,490,9,software,155
P2,490,8,X,154
P2,490,9,software,357
P2,490,9,software,367
P2,490,9,software,144
P2,490,11,uncrashable,208
P2,490,12,and,266
P2,490,14,easy,231
P2,490,13,so,290
P2,490,14,easy,155
P2,490,16,use.,274
P2,490,17,This,184
P2,490,19,leaves,104
P2,490,18,computer,148
P2,490,19,leaves,131
P2,490,21,wondering,285
P2,490,22,why,140
P2,490,24,ever,271
P2,490,25,tolerated,254
P2,490,24,ever,172
P2,490,25,tolerated,185
P2,490,26,PC's.,229
P2,490,28,iBook,178
P2,490,28,iBook,152
P2,490,31,must,166
P2,490,30,a,168
P2,490,31,must,150
P2,490,33,for,217
P2,490,35,student,159
P2,490,38,user.,154
P3,490,3,iBook,267
P3,490,3,iBook,287
P3,490,3,iBook,119
P3,490,4,just,390
P3,490,5,works.,152
P3,490,4,just,201
P3,490,5,works.,216
P3,490,7,OS,309
P3,490,9,software,158
P3,490,11,uncrashable,184
P3,490,11,uncrashable,184
P3,490,14,easy,250
P3,490,17,This,248
P3,490,18,computer,120
P3,490,18,computer,184
P3,490,19,leaves,208
P3,490,21,wondering,252
P3,490,22,why,180
P3,490,25,tolerated,430
P3,490,24,ever,117
P3,490,28,iBook,351
P3,490,36,or,430
P3,490,18,computer,199
P3,490,25,tolerated,158
P3,490,28,iBook,346
P3,490,31,must,558
P3,490,32,have,206
P3,490,34,any,76
P3,490,36,or,34
P4,490,1,Aspect--Laptop,219
P4,490,1,Aspect--Laptop,178
P4,490,3,iBook,131
P4,490,4,just,96
P4,490,3,iBook,227
P4,490,5,works.,252
P4,490,6,The,134
P4,490,5,works.,82
P4,490,3,iBook,162
P4,490,3,iBook,208
P4,490,5,works.,180
P4,490,8,X,97
P4,490,7,OS,152
P4,490,9,software,260
P4,490,11,uncrashable,179
P4,490,11,uncrashable,146
P4,490,14,easy,114
P4,490,12,and,124
P4,490,15,to,244
P4,490,17,This,110
P4,490,18,computer,191
P4,490,20,me,218
P4,490,21,wondering,142
P4,490,21,wondering,176
P4,490,24,ever,184
P4,490,25,tolerated,243
P4,490,25,tolerated,314
P4,490,29,is,90
P4,490,28,iBook,239
P4,490,31,must,190
P4,490,32,have,130
P4,490,34,any,81
P4,490,36,or,195
P4,490,38,user.,49
P5,490,3,iBook ,241
P5,490,3,iBook ,132
P5,490,4,just ,186
P5,490,4,just ,221
P5,490,5,works. ,133
P5,490,5,works. ,134
P5,490,7,OS ,241
P5,490,9,software ,180
P5,490,11,uncrashable ,183
P5,490,11,uncrashable ,166
P5,490,13,so ,189
P5,490,14,easy ,346
P5,490,17,This ,141
P5,490,18,computer ,212
P5,490,19,leaves ,224
P5,490,21,wondering ,145
P5,490,21,wondering ,181
P5,490,23,I ,171
P5,490,25,tolerated ,208
P5,490,25,tolerated ,198
P5,490,26,PC's. ,167
P5,490,28,iBook ,261
P5,490,28,iBook ,169
P5,490,31,must ,295
P5,490,32,have ,383
P5,490,34,any ,120
P5,490,35,student ,233
P5,490,37,home ,176
P6,490,2,The ,50
P6,490,2,The ,222
P6,490,3,iBook ,326
P6,490,4,just ,204
P6,490,4,just ,264
P6,490,4,just ,120
P6,490,6,The ,200
P6,490,9,software ,170
P6,490,9,software ,192
P6,490,11,uncrashable ,198
P6,490,12,and ,256
P6,490,14,easy ,282
P6,490,16,use. ,130
P6,490,17,This ,202
P6,490,27,The ,168
P6,490,28,iBook ,142
P6,490,31,must ,268
P6,490,32,have ,202
P6,490,35,student ,150
P6,490,35,student ,150
P6,490,36,or ,286
P6,490,37,home ,200
P7,490,3,iBook ,235
P7,490,3,iBook ,195
P7,490,3,iBook ,223
P7,490,5,works. ,173
P7,490,5,works. ,318
P7,490,4,just ,149
P7,490,9,software ,174
P7,490,8,X ,273
P7,490,10,is ,181
P7,490,11,uncrashable ,214
P7,490,11,uncrashable ,242
P7,490,14,easy ,287
P7,490,14,easy ,196
P7,490,19,leaves ,144
P7,490,18,computer ,547
P7,490,19,leaves ,148
P7,490,21,wondering ,166
P7,490,20,me ,220
P7,490,19,leaves ,261
P7,490,22,why ,162
P7,490,25,tolerated ,612
P7,490,26,PC's. ,273
P7,490,28,iBook ,288
P7,490,31,must ,189
P7,490,31,must ,396
P7,490,31,must ,213
P7,490,32,have ,176
P7,490,33,for ,176
P7,490,36,or ,185
P7,490,35,student ,212
P7,490,38,user. ,186
P7,490,37,home ,613
P7,490,37,home ,209
P7,490,26,PC's. ,157
P7,490,30,a ,176
P7,490,31,must ,326
P7,490,32,have ,173
P7,490,34,any ,216
P7,490,5,works. ,179
P1,491,1,Aspect--Laptop,289
P1,491,1,Aspect--Laptop,147
P1,491,2,Great,157
P1,491,2,Great,244
P1,491,3,"performance,",148
P1,491,4,great,141
P1,491,4,great,140
P1,491,5,look,292
P1,491,8,mind,296
P1,491,8,mind,553
P1,491,9,blowing,205
P1,491,10,interface,292
P1,491,10,interface,421
P1,491,12,apple,139
P1,491,13,technology,174
P1,491,0,0,81
P1,491,0,0,141
P1,491,15,provide,213
P1,491,2,Great,144
P2,491,2,Great,270
P2,491,3,"performance,",159
P2,491,4,great,191
P2,491,0,0,39
P2,491,6,and,181
P2,491,8,mind,260
P2,491,10,interface,171
P2,491,0,0,118
P2,491,10,interface,165
P2,491,12,apple,208
P2,491,13,technology,186
P2,491,13,technology,132
P2,491,15,provide,332
P2,491,1,Aspect--Laptop,240
P2,491,2,Great,113
P3,491,1,Aspect--Laptop,76
P3,491,2,Great,471
P3,491,3,"performance,",177
P3,491,4,great,438
P3,491,5,look,170
P3,491,8,mind,199
P3,491,5,look,42
P3,491,4,great,207
P3,491,7,a,224
P3,491,9,blowing,211
P3,491,10,interface,278
P3,491,12,apple,389
P3,491,13,technology,230
P3,491,13,technology,116
P3,491,2,Great,136
P3,491,15,provide,137
P3,491,3,"performance,",93
P3,491,2,Great,247
P3,491,3,"performance,",115
P4,491,3,"performance,",206
P4,491,1,Aspect--Laptop,119
P4,491,2,Great,188
P4,491,3,"performance,",162
P4,491,4,great,109
P4,491,4,great,134
P4,491,8,mind,138
P4,491,9,blowing,167
P4,491,12,apple,206
P4,491,13,technology,198
P4,491,13,technology,52
P4,491,15,provide,344
P5,491,2,Great ,223
P5,491,2,Great ,153
P5,491,3,"performance, ",140
P5,491,4,great ,88
P5,491,4,great ,102
P5,491,5,look ,147
P5,491,7,a ,214
P5,491,9,blowing ,308
P5,491,10,interface ,209
P5,491,12,apple ,445
P5,491,13,technology ,197
P5,491,13,technology ,120
P5,491,14,can ,96
P5,491,15,provide ,294
P5,491,3,"performance, ",501
P5,491,15,provide ,150
P6,491,2,Great ,270
P6,491,2,Great ,154
P6,491,3,"performance, ",286
P6,491,4,great ,82
P6,491,5,look ,80
P6,491,7,a ,188
P6,491,9,blowing ,196
P6,491,10,interface ,276
P6,491,11,like ,230
P6,491,12,apple ,196
P6,491,13,technology ,214
P6,491,14,can ,148
P6,491,15,provide ,306
P6,491,2,Great ,168
P6,491,2,Great ,452
P7,491,1,Aspect--Laptop ,256
P7,491,3,"performance, ",344
P7,491,5,look ,230
P7,491,6,and ,234
P7,491,9,blowing ,201
P7,491,10,interface ,291
P7,491,11,like ,168
P7,491,12,apple ,246
P7,491,13,technology ,168
P7,491,15,provide ,247
P7,491,15,provide ,313
P7,491,3,"performance, ",201
P7,491,3,"performance, ",176
P7,491,5,look ,366
P1,492,1,Aspect--Laptop,421
P1,492,2,Good,222
P1,492,3,"product,",143
P1,492,4,quick,214
P1,492,5,delivery.,111
P1,492,6,Needs,289
P1,492,7,more,162
P1,492,11,memory,240
P1,492,11,memory,169
P1,492,15,that's,219
P1,492,16,why,114
P1,492,18,only,211
P1,492,20,it,414
P1,492,19,gave,184
P1,492,20,it,172
P1,492,1,Aspect--Laptop,29
P2,492,1,Aspect--Laptop,218
P2,492,2,Good,172
P2,492,3,"product,",248
P2,492,4,quick,245
P2,492,5,delivery.,147
P2,492,6,Needs,184
P2,492,6,Needs,105
P2,492,8,USB,199
P2,492,10,and,128
P2,492,8,USB,70
P2,492,7,more,211
P2,492,8,USB,111
P2,492,10,and,219
P2,492,11,memory,237
P2,492,13,slots,179
P2,492,13,slots,180
P2,492,15,that's,255
P2,492,16,why,166
P2,492,19,gave,167
P2,492,18,only,135
P2,492,20,it,331
P2,492,19,gave,291
P2,492,1,Aspect--Laptop,290
P3,492,5,delivery.,241
P3,492,2,Good,133
P3,492,2,Good,758
P3,492,2,Good,194
P3,492,3,"product,",172
P3,492,4,quick,235
P3,492,5,delivery.,213
P3,492,6,Needs,344
P3,492,7,more,154
P3,492,9,ports,136
P3,492,10,and,152
P3,492,11,memory,253
P3,492,13,slots,190
P3,492,15,that's,130
P3,492,16,why,223
P3,492,16,why,111
P3,492,18,only,118
P3,492,18,only,189
P3,492,19,gave,207
P3,492,20,it,126
P3,492,2,Good,220
P3,492,2,Good,159
P3,492,3,"product,",220
P3,492,4,quick,170
P3,492,1,Aspect--Laptop,72
P4,492,2,Good,326
P4,492,1,Aspect--Laptop,121
P4,492,1,Aspect--Laptop,122
P4,492,2,Good,152
P4,492,3,"product,",172
P4,492,4,quick,173
P4,492,5,delivery.,79
P4,492,5,delivery.,144
P4,492,6,Needs,184
P4,492,7,more,117
P4,492,7,more,137
P4,492,9,ports,102
P4,492,9,ports,132
P4,492,9,ports,113
P4,492,11,memory,207
P4,492,13,slots,187
P4,492,14,and,205
P4,492,15,that's,158
P4,492,16,why,180
P4,492,19,gave,180
P4,492,18,only,213
P4,492,19,gave,251
P4,492,18,only,250
P4,492,18,only,211
P4,492,19,gave,223
P4,492,21,4,230
P4,492,20,it,205
P4,492,19,gave,135
P4,492,22,stars.,168
P4,492,4,quick,191
P4,492,6,Needs,207
P4,492,22,stars.,309
P4,492,3,"product,",72
P5,492,2,Good ,563
P5,492,4,quick ,197
P5,492,5,delivery. ,171
P5,492,6,Needs ,364
P5,492,8,USB ,171
P5,492,9,ports ,211
P5,492,11,memory ,192
P5,492,13,slots ,267
P5,492,15,that's ,230
P5,492,19,gave ,119
P5,492,18,only ,416
P5,492,22,stars. ,382
P5,492,20,it ,285
P6,492,2,Good ,64
P6,492,2,Good ,266
P6,492,3,"product, ",202
P6,492,4,quick ,294
P6,492,4,quick ,208
P6,492,6,Needs ,218
P6,492,7,more ,344
P7,492,2,Good ,144
P7,492,2,Good ,142
P7,492,4,quick ,243
P7,492,3,"product, ",181
P7,492,6,Needs ,159
P7,492,6,Needs ,159
P7,492,8,USB ,205
P7,492,9,ports ,228
P7,492,11,memory ,186
