Text_ID,Text,Default_Polarity,Aspect,Source,Sarcasm,P1,P2,P3,P4,P5,P6,P7
355,This camera is quick shooting.  I have the Cannon 620 and bought this one for my daughter and family.They have had a ball with it since I bought it.  Great Value.  Great Product.,1,Camera,SocialMedia,No,1,1,1,1,1,1,1
356,"I am not electrically inclined however, this light weight easy to use great picture taking camera was well worth the purchase. I have recommmended it to friends and family members considering purchasing a digital camera.",1,Camera,SocialMedia,No,1,1,1,1,1,1,1
357,"This camera is the perfect size, fits in a pocket or purse comfortably.  The view screen is actually big enough to see and the pictures are very good quality.  Easy to use and fun.",1,Camera,SocialMedia,No,1,1,1,1,1,1,1
358,Love this camera.  Good quality.  Very light weight.  Consumer reports is right.  Best value.,1,Camera,SocialMedia,No,1,1,1,1,1,1,1
359,"This is an excellent camera to begin on the world\'s photografers amateur, i bought this camera and the price for the quality is the best choice! Amazing!",1,Camera,SocialMedia,No,-1,1,1,1,1,1,1
360,I like all of the features on this camera except the fact it doesn\'t have a view finder. When taking pictures in bright light you can\'t see your subject.,-1,Camera,SocialMedia,No,-1,1,1,-1,-1,-1,-1
361,"The camera is working very well.  I have gotten some wonderful pictures.  However, there were some that were pretty fuzzy; I haven\'t figured out if it was because of the camera or the user yet.",1,Camera,SocialMedia,No,-1,1,1,1,-1,1,1
362,Very good price for it\'s quality. I really like the camera and also it has a very fast startup,1,Camera,SocialMedia,No,1,1,1,1,1,1,1
363,I Used to have the sd600 this blows it away. Great for taking pics from a moving car.The IS is worth every penny for the zoom shots!fast action too,1,Camera,SocialMedia,No,1,1,1,1,1,1,1
364,"No real side effects. Maybe slight increase in mood-swings. No weight-gain (though one size bra-cup increase, but thats ok) no nausea, lowered my stomach cramps a lot!",1,Drug,SocialMedia,No,-1,1,-1,1,1,1,-1
365,"If not taken you will have very bad mood swings, only if not taken with 2 days or more",-1,Drug,SocialMedia,No,-1,1,-1,-1,-1,-1,-1
366,Most amazing drug ever. works like a charm. knocks you out in like 10-20 minutes.,1,Drug,SocialMedia,No,1,1,1,-1,-1,1,1
367,"EXCELLENT medicine, only one that could stop tooth pain! Way better than oxy/hydro/fentanyl/codeine/etc. Also a good value B/C always generic.",1,Drug,SocialMedia,No,1,1,1,1,-1,1,1
368,"Works good and fast 30min if i,m watching tv forget it.   no moring hangover.you wakeup refresh. not a deep sleep. price is outthere",1,Drug,SocialMedia,No,-1,1,1,-1,1,1,1
369,I have been on Cymbalta 60mg for about 2 years. It has worked well for me when other anti-depressants did not. I was giving up hope.  No none side effects. Caused some drowziness at a higher dose.,1,Drug,SocialMedia,No,1,1,1,1,1,-1,1
370,Great to help you go to sleep fast and rest all night.,1,Drug,SocialMedia,No,1,1,1,1,-1,1,1
371,I have used this on and off for 25 years .When I have very bad Panic attacks nothing works better for me then ativan..,1,Drug,SocialMedia,No,1,1,1,1,1,1,1
372,"Cheap, did the trick, works better with a glass of jack.",1,Drug,SocialMedia,No,1,1,-1,1,1,1,1
373,"It\'s a LIFE SAVER!  Went for years with migraine headaches and my allergy doctor said to try this, I have a life again!  Pill takes about 1 hour to work, but it\'s well worth it!",1,Drug,SocialMedia,No,1,1,1,1,1,1,1
374,I have been taking Cymbalta for 18 months.  I LOVE IT!!!  It has helped the pain from my fibromyalsa tremendously.  Helped my depression.  I have taken many other antidepressants and this is BY FAR the BEST!,1,Drug,SocialMedia,No,1,1,1,1,1,1,1
375,Strattera + adderall xr = good dosing. works miracles. you feel like your head is spinning and tingly. lots of concentration,1,Drug,SocialMedia,No,1,-1,1,1,1,1,1
376,"I have endometriosis so my doctor recommends a continuous routine. This bcp works great, I was having alot of spotting on Yasmin and this was a huge relief to me. I would recommend this pill to any woman.",1,Drug,SocialMedia,No,1,1,1,1,1,1,1
377,Mood swings and spotting over a month! Lower sex drive ... other than that it feels great when you dont have to worry about taking a pill everyday! It lasts 3 months!,-1,Drug,SocialMedia,No,-1,-1,-1,-1,1,-1,-1
378,"The only med that helped my depression. I\'ll continue to take it, despite it\'s expense and side effects (apathy, increased hunger, decreased sex drive).",1,Drug,SocialMedia,No,1,1,1,1,1,1,1
379,I have nueropathy in my feet and the DC. gave me Cymbalta do you know if it have helped anyone with this problem\'   Thank you,1,Drug,SocialMedia,No,-1,-1,-1,1,1,1,1
380,Very effective for me.  So much better than Gabapentin.  It\'s covered by my insurance so that\'s a huge bonus.  I feel very little to no negative side effects.  This helps my social anxiety and really helps my chronic insomnia.,1,Drug,SocialMedia,No,1,1,1,1,1,1,1
381,"Breast tenderness is the only side effect so far.  It has helped tremendously with insomnia, mood swings, fatigue, headaches and muscle pain.",1,Drug,SocialMedia,No,1,1,1,1,1,1,1
382,No affect on me.. but i have a high pain tolerance,-1,Drug,SocialMedia,No,-1,-1,-1,1,-1,-1,-1
383,I love it! I am soooo much more rational than I have ever been and it helps me sooo much! I am so happy and I can focus sooo much more than ever before! Couldn\'t be happier!,1,Drug,SocialMedia,No,-1,1,1,1,1,1,1
384,I have tried a couple of other medications but this one is the best. It worked immediately to control my blood pressure. Very dependable and my life saver.,1,Drug,SocialMedia,No,1,1,1,1,1,1,1
385,Loved this drug. It took about six weeks to feel it but it was great. It kept me very even.,1,Drug,SocialMedia,No,1,1,1,-1,1,1,1
386,"Cymbalta worked well for my depression as well as for my fibromyalgia pain, but sort of aggravated my anxiety (also having stressful times).",1,Drug,SocialMedia,No,1,-1,-1,1,-1,1,1
387,MY INSURANCE COVERED LEXAPRO FOR ME AND I WOULD SAY THE OVERALL VALUE WAS VERY GOOD BUT IT DID INCREASE MY INSOMNIA,-1,Drug,SocialMedia,No,1,-1,-1,1,-1,1,-1
388,Best medication for insomnia I have ever taken and I have been on many. Only problem is if you don\'t sleep enough hours you may have trouble oversleeping.,1,Drug,SocialMedia,No,1,-1,1,-1,1,1,1
389,This is the best antiobiotic I\'ve ever taken!  The TriPack is even better because it is only a three day course.  Much higher compliance rating!,1,Drug,SocialMedia,No,1,1,1,1,1,1,1
390,Great med! I dont understand some people. If you dont like xanax and **** about it then dont take it!!!!!!!!!!!!!!!!! Have a nice day!!!! :),1,Drug,SocialMedia,No,1,1,1,1,1,1,1
391,I\'ve been on it for about a month and a half.  I was really emotional but it was the lightest period of my life it was nice.  I\'m happy with this pill..,1,Drug,SocialMedia,No,1,1,1,1,1,1,-1
392,Works well for a brief period of time.. Causes some nausea.,-1,Drug,SocialMedia,No,-1,1,1,1,-1,-1,-1
393,"Great pill, just have had chills in my lower back since a week after I started the pill; Otherwise no problems. -",1,Drug,SocialMedia,No,1,1,1,-1,1,1,1
394,My husband has been on all pain meds there are he got methadone from his pain doctor and he is mostly pain free We think it is a GREAT med for pain!!!,1,Drug,SocialMedia,No,1,1,1,1,1,-1,1
395,"I love Ortho Tri-Cyclen.  It has never given me any problems and has been extremely effective.  It also helps my period symptoms immensely, which is super important to me.",1,Drug,SocialMedia,No,1,1,1,1,1,1,1
396,"Lots of nausea, and anxiety/insomnia, but otherwise good, because you get shorter periods.",-1,Drug,SocialMedia,No,-1,-1,-1,1,1,-1,-1
397,Zoloftttt saved my lifee!! lol no really though i was ready to kill myself.. but then after i took zoloft i am in a much better mood.. with not too many side-effects,1,Drug,SocialMedia,No,1,1,1,1,1,1,-1
398,The best.  Absolutely no side effects.  Works for clinical depression...but not in a overwhelming way.  I highly recommend it.  I have several friends and family members on lexapro and everyone feel as I do.,1,Drug,SocialMedia,No,1,1,1,1,1,1,1
399,"I have gained less weight with this pill than others. I\'m in my second month now and I hope to start getting regulated soon (to stop getting these cystic bumps)But,it seems like my body is adjusting pretty fast :)",1,Drug,SocialMedia,No,1,1,1,1,-1,1,1
400,"Works great for panic attacks, public speaking, and stopping those racing thoughts before bedtime.  Use it practically!",1,Drug,SocialMedia,No,1,1,1,1,1,1,1
401,"U just cant mix it with downers, very good as pain pill",1,Drug,SocialMedia,No,-1,-1,-1,1,1,1,1
402,I have used this medication long enough to know that it has the least side effects for me.,1,Drug,SocialMedia,No,1,1,-1,1,1,1,1
403,I tried a variety of drugs over the course of 8 years.  This drug takes away my migraines.  It is invaluable to me.,1,Drug,SocialMedia,No,1,1,1,1,1,1,1
404,"Works wonder on concentration. Side effects of sleeplessness and appetite loss, but out of all the ADHD meds I\'ve been on, Adderall is definately the best. The improved concentration is worth the side-effects and the money for sure!",1,Drug,SocialMedia,No,1,1,1,1,1,1,1
405,Ive been on this bcp for a few months now and i can say that it is ok sides the breakthrough bleeding  .ive tried other pills and never had that breakthrough bleeding before.I would recommend orthro lo.,1,Drug,SocialMedia,No,1,1,-1,1,-1,1,-1
406,I\'m on this now and It got rid of a terrible respiratory infection!,1,Drug,SocialMedia,No,-1,1,-1,1,1,1,1
407,"I found the drug to be effective, with literally no side effects.",1,Drug,SocialMedia,No,-1,1,1,1,1,1,1
408,I really have enjoyed taking Zoloft. My social anxiety has really subsided.,1,Drug,SocialMedia,No,1,1,1,1,1,1,1
409,Works wonderfully. Side effects were bad at the beginning but got better after a week or two and were completely gone after a few months.  I can tell the difference when I forget to take this medicine,1,Drug,SocialMedia,No,1,1,1,1,-1,1,1
410,"Works well for my spouse! If it works, then I\'m happy because I\'m at peace!",1,Drug,SocialMedia,No,1,1,1,1,1,1,1
411,Drug administered through pump after lung surgery. By far one of the best - and I have been on many; especially post op. Alternative to Morphine IV due to causing veins to bust.,1,Drug,SocialMedia,No,-1,1,1,1,-1,1,1
412,I am on my second week of taking this drug.  I take 100mg at night makes me drowsy. It has taken away most of my nerve pain caused from shingles as well as anxiety.  Very Good,1,Drug,SocialMedia,No,1,1,1,1,1,1,1
413,It\'s one of the few meds that have worked on me. I\'m Bipolar type II.,1,Drug,SocialMedia,No,1,1,1,1,1,1,1
414,More effective against anxiety than depression.  Takes a while to get used to.  Bad side effects at first.,-1,Drug,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
415,Worked good for me.  NO cramps or bad side effects and I have been on it for 4 years now.,1,Drug,SocialMedia,No,1,1,1,1,1,1,1
416,"Good medicine. lost 10 lbs with it. i need a stronger strength--addictiveness can happen. well, DEPENDENCE occurs, therefore the dr. must increase dose to fulfill measurements.",1,Drug,SocialMedia,No,1,1,1,1,-1,1,1
417,"I have been on the generic of Ovcon, Balziva, for 8 months.  I\'ve had no mood swings, but have had spotting during ovulation 4 of the 8 months.",-1,Drug,SocialMedia,No,1,-1,-1,-1,1,1,-1
418,"The nasal spray works within a half hour...i have had migraines most of my life & so far, this has een the best med i have tried",1,Drug,SocialMedia,No,1,1,1,1,1,1,1
419,Saved my life!! too bad i grew a tolerance to it =(,-1,Drug,SocialMedia,No,-1,1,-1,-1,1,-1,1
420,After suffering severe panic attacks...this drug had provided me the confidence to be normal again and know if I panic I only have 30 minutes of it to deal with.,1,Drug,SocialMedia,No,1,1,1,1,1,1,1
421,"Took 2.5 mgs for 2 weeks, nothing really.  Started 5 mgs 4 days ago,  feeling a little less anxious and panicky.  Still waiting for this to kick in.  After 2 weeks on 5 mgs will go to 10.",-1,Drug,SocialMedia,No,-1,-1,-1,-1,1,1,-1
422,No more heavy long periods and cramps. The best mood and sex drive.,1,Drug,SocialMedia,No,1,1,1,1,1,1,1
423,"I have tried others, and I think that this drug is really effective and side effect free.",1,Drug,SocialMedia,No,1,1,1,1,1,1,1
424,"Works well for panic attacks, but takes time to take affect.",1,Drug,SocialMedia,No,1,1,1,1,1,-1,1
425,"I have found Zoloft to be a lifesaver. It has stabilized my mood, and allowed me a better clarity of thought.",1,Drug,SocialMedia,No,-1,1,1,1,1,1,1
426,"This is a great medication. I have taken this a couple of times, and each time it does its job and makes me better again.",1,Drug,SocialMedia,No,1,1,1,1,1,1,1
427,Ihave taken this medication for many years and have had no problems.,1,Drug,SocialMedia,No,1,1,1,1,-1,1,1
428,"Nuvaring is nice because it\'s super easy and you only have to worry about it twice a month.  I never got pregnant on it, but I did experience the side effects of mood swings and decreased sex drive.",1,Drug,SocialMedia,No,-1,1,1,-1,-1,1,1
429,"Simply the best ADD drug out there. Thanks to Adderall-I enjoy school again, get good grades, socialize more, and can actually see the floor in my room again! Three cheers for Adderall!",1,Drug,SocialMedia,No,1,1,1,1,1,1,1
430,"I am so glad that I found this site! I have had no sex drive whatsover, headaches, the WORST mood swings, hairloss, weightgain - you name it. I never experienced these symptoms until I started the pill!",-1,Drug,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
431,"Since I went on Lutera, my cramps have been better, I know exaclty when I\'m going to get my period, and my flow is a lot lighter.  I haven\'t experienced any side effects and it\'s relatively cheap.",1,Drug,SocialMedia,No,-1,1,1,1,1,1,1
432,"Works fast, few side effects if any, very cheap.  Can be addictive but it can be a lifesaver.  Stops panic attacks, but can make you sleepy.",1,Drug,SocialMedia,No,1,1,1,1,1,1,1
433,I\'ve used this for a while with Atenolol and its doing the job ok.,1,Drug,SocialMedia,No,1,1,1,1,1,1,1
434,Been using it for 6 months and no problems at all,1,Drug,SocialMedia,No,1,1,1,1,1,1,1
435,I love having this for school but extremely hard to sleep and severe sweating,-1,Drug,SocialMedia,No,1,-1,-1,-1,1,-1,-1
436,"Used it for anxiety problem;  helps a lot.  If I forget one dose (37.5), I feel very strange.",1,Drug,SocialMedia,No,-1,1,1,1,-1,1,-1
437,Drug is unreal. Help so so much. Been on it for 4 years and no problems.,1,Drug,SocialMedia,No,1,1,1,1,1,1,1
438,Awesome drug.  Works great for me and changed my life.  Side note: don\'t quit an antidepressant cold turkey.,1,Drug,SocialMedia,No,-1,1,1,1,-1,-1,1
439,"Worked great but I couldn\'t tolerate the side effects: headaches, ringing in the ears, nausea.",-1,Drug,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
440,Help me a lot with my panics attack I take 6 mg a day for almost 20 years  can\'t stop of course but make me feel very confortable,1,Drug,SocialMedia,No,-1,1,1,1,1,1,1
441,I REALLY LIKE LEXAPRO!I HAVE JUST TWO SIDE EFFECT TO IT A THAT IS  I GAIN ALOT OF WEIGHT AND I\'M ALWAYS HUNGRY.,-1,Drug,SocialMedia,No,1,-1,-1,-1,-1,-1,-1
442,Made me sick alot. i was on it for about a year. i didnt eat much. i also had mood swings. my grades were a little better though. i ended up switching to concerta and i love it.,-1,Drug,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
443,Was administered after post OP due to morphine causing veins to bust. WONDERFUL!,-1,Drug,SocialMedia,No,-1,-1,-1,-1,1,-1,-1
444,Have taken this for several years along with Toprol XL to control high blood pressure.  Does the job with no side effects.,1,Drug,SocialMedia,No,1,1,1,1,1,1,1
445,This is great at stopping a severe headache.  It\'s cheap and I experience no bad side effects.,1,Drug,SocialMedia,No,-1,1,1,1,1,1,1
446,"The best migraine drug I have ever used. Get the orally disintegrating kind, and let it melt in your mouth and swish it around for a few minutes.",1,Drug,SocialMedia,No,-1,1,1,1,1,-1,1
447,I\'ve almost finished a whole pack and no side effects except during the second week of the pack my blood pressure was high but by the the fourth week it returned to normal,1,Drug,SocialMedia,No,1,1,1,1,1,1,1
448,"I love Zoloft. It has literally saved my life. Note: When I got on this medicine, I got lightheaded easier.",1,Drug,SocialMedia,No,-1,-1,1,1,-1,1,1
449,I have been on this for 3 years - and works good once you overcome most side effects.  Be careful going on and off this drug - side affects are killer!,1,Drug,SocialMedia,No,1,-1,1,-1,-1,1,1
450,"Zoloft is ok, does the job, but as you have to take it all the time it gets so expensive! On that note, it would be great if all meds were less expensive!",-1,Drug,SocialMedia,No,-1,-1,1,1,-1,-1,1
451,"Gives me a yeast infection every single time I take it, take something different now with no problems",-1,Drug,SocialMedia,No,1,-1,-1,-1,-1,-1,-1
452,Things drug worked wonders on my anxiety.  Its worked better than anything else I\'ve been on. The only thing I didn\'t like about it was it was hard to get off of because of the withdraw symptoms.,1,Drug,SocialMedia,No,1,1,1,1,1,1,1
453,This is the only med that is keeping me on my feet right now,1,Drug,SocialMedia,No,1,1,1,1,-1,1,1
454,Very hard to get off of-- you basically have to get on something else just to feel better,-1,Drug,SocialMedia,No,1,-1,-1,-1,-1,-1,-1
455,"Migranes, mood swings, muscles cramps and spasms, heavy bleeding, cramping, and more. i hate this pill.",-1,Drug,SocialMedia,No,-1,-1,-1,-1,1,-1,-1
456,This is great if you like acting like a total idiot AND getting ripped off!,-1,Drug,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
457,I get LESS sleep on this drug.. it makes you drowsy but then won\'t let you sleep!! when you do get to sleep then it wakes you up 2-4 hours later for good,-1,Drug,SocialMedia,No,1,-1,-1,-1,-1,1,-1
458,HORRIBLE. GIVEN DUE TO NERVE DAMAGE - MADE MY KIDNEYS SWELL UP AND CAUSED PAIN FOR TWO WEEKS. NEURONTIN IS A MUCH MUCH BETTER CHOICE.,-1,Drug,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
459,Took this medication and found it did not help at all.  I did gain weight also. Stopped taking it and am now on Lyrica which is also not too good.,-1,Drug,SocialMedia,No,-1,-1,-1,-1,1,-1,-1
461,"Thus drug has no effect on sleep. In fact, I think it atually kept me up.  I somebody kidding&#63;&#63;&#63;",-1,Drug,SocialMedia,No,-1,-1,-1,-1,1,-1,-1
462,I took Ortho Tri-Cyclen Lo for about 3 months religiously and found myself pregnant.  I have since switched back to Ortho Tri-Cyclen and have not had any problems.,-1,Drug,SocialMedia,No,1,-1,1,-1,-1,1,-1
463,"I rate it a 5 for reducing my anxiety (best rating), but a 1 for sexual side effects (worst rating).   Experiencing major ED and difficulty ejaculating; the ED is the wors",-1,Drug,SocialMedia,No,1,-1,-1,-1,1,-1,1
464,Didn\'t see any good from taking it. Smaller in size than the neurontin but I feel the neurontin had least side effects. I started itching after being on the drug for approximately a month.,-1,Drug,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
465,"Terrible head aches, horrible break threw bleeding. Cant take this pill 5 mins late or u bleed.. Infact in bleed anyways. WORST ever!",-1,Drug,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
466,Best thing about taking effexor was quitting!  I got my sex drive back and my ambition to accomplish things around the house.  The size of my honey-do list shrank dramatically!!,-1,Drug,SocialMedia,No,-1,-1,-1,-1,-1,1,1
467,"Experienced about 10 lbs. weight gain, which is a lot since I started off at 95 lbs.  And it seemed like acne actually got worse!",-1,Drug,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
468,"I only say the value of the drug is bad because it doesn\'t work, at least for me...I felt as if I was flushing money down the toilet!",-1,Drug,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
469,"Started taking .5mg at night for sleep.  Caused persistent and severe anxiety after two weeks.  Had to start taking antidepressants.  Screwed up my life for three months.  If you are anxious, try going for a long walk.",-1,Drug,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
470,"This pill made me have terrible mood swings, did nothing for my cramps, and I had serious food craving. I switched to a pill with higher level of progestron, which is MUCH better",-1,Drug,SocialMedia,No,-1,-1,-1,1,-1,-1,-1
471,This drug made me want to jump off a bridge...never have I experienced such terrible depression on BC!  I HATE IT!  I am going back to YAZ within a week!,-1,Drug,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
472,Not great for overall pain coverage. Very inexpensive. Not very happy with pain control. I think it may be more dangerous than helpful.,-1,Drug,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
473,"I have been struggling with the side effects ever since I began taking it. Nausea, dizziness, anxiety.  I\'m quitting it.",-1,Drug,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
474,"Lunesta gave me a slightly better quality of sleep, but then for the next two days I became very, very sleepy in the afternoon.  I would not recommend anyone take this drug.",-1,Drug,SocialMedia,No,-1,-1,-1,-1,-1,1,-1
475,Used it several years ago when I was in my early teens. It made me more depressed and self-destructive. NOT SAFE IN CHILDREN and I\'m not so sure about adults either.,-1,Drug,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
476,Ineffective drug.  Doesn\'t provide pain relief and makes me out of it for several days after taking it.  I can\'t believe people out there get addicted to this crap.,-1,Drug,SocialMedia,No,-1,-1,-1,-1,1,-1,-1
477,Too much bleeding. After 3 months my OB switched me to yasmin and for the first 2 months the bleeding has been manageable. Also no sex drive with Tricyclen lo and have not experinced this with my new pill.,-1,Drug,SocialMedia,No,-1,1,-1,-1,-1,-1,-1
478,"Not only did it not work, it put me in a hazy fog, I didnt pay attention to the world around me at all and caused nightmares",-1,Drug,SocialMedia,No,-1,-1,1,-1,-1,-1,-1
479,Worked for a week.. i would take it and five minutes later black out for 10 hours and felt hung over afterwards,-1,Drug,SocialMedia,No,-1,-1,-1,-1,-1,1,-1
480,I have been lightly bleeding everday but I get my period at the same time every month now. I\'m going to keep with it for another month and if things don`t change im going to change birth control.,-1,Drug,SocialMedia,No,-1,-1,-1,-1,1,1,-1
481,"It\'s hit or miss with this. Sometimes it works for my sinus infections and sometimes it doesn\'t. However, it\'s not worth the yeast infection (I just have my MD write a fluconazole to go with it) and diarrhea/upset stomach.",-1,Drug,SocialMedia,No,1,-1,-1,-1,-1,-1,-1
482,"It\'s expensive.  It made me nervous, irritated, tremors, & night sweats.  To top it off I then attempted suicide.  Dont take this drug",-1,Drug,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
483,It is generally a good brand i have had no side effects,1,Drug,SocialMedia,No,1,1,1,1,1,1,1
485,"The worse side effect with this drug is that it caused major sexual dysfunction with me. If you don\'t care about that element of it, then it\'s a relatively good antidepressant.",-1,Drug,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
486,"I bought this laptop because a had to change my vaio, and I think that toshiba is an excellent device, but to be honest i want to change vista.",-1,Laptop,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
487,"I bought this notebook to discover the Mac World. It is very interesting for someone that always used Windows. Great performance, easy to use. Iam very glad with my purchase and I recomend it to other windows users.",1,Laptop,SocialMedia,No,-1,1,1,1,1,1,1
488,"It was good, but the image of the laptop online is a little different because it doesnt have the finger print log in. then, it was ok",1,Laptop,SocialMedia,No,-1,1,1,1,-1,1,1
489,"I really recommend any Apple product.  I have this particular laptop, however, it\'s not fast enough.  More resolution, more RAM, and a bigger processor is definately needed.",-1,Laptop,SocialMedia,No,1,-1,-1,-1,1,-1,1
490,The iBook just works.  The OS X software is uncrashable and so easy to use.  This computer leaves me wondering why I ever tolerated PC\'s.  The iBook is a must have for any student or home user.,1,Laptop,SocialMedia,No,-1,1,1,1,1,1,1
491,"Great performance, great look and a mind blowing interface like apple technology can provide",1,Laptop,SocialMedia,No,-1,1,1,1,1,-1,1
492,"Good product, quick delivery.  Needs more USB ports and memory card slots and that\'s why I only gave it 4 stars.",1,Laptop,SocialMedia,No,-1,1,1,1,1,1,1
493,The airport card reception/transmission is blocked by the Aluminium case of the PowerBook.  Apple even says so. Great computer. Just dont go online....,-1,Laptop,SocialMedia,No,1,-1,-1,1,-1,-1,1
494,Don\'t repeat it. Averatec dies after 6 months. The customer support is very unfriendly. I had to garbage it and buy another brand. NEVER BUY AVERATEC,-1,Laptop,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
495,"I returned this Macbook because I realized that with me runnig WinXP withParallels, the harddrive & ram  would not be large enough for my needs.",-1,Laptop,SocialMedia,No,1,-1,-1,-1,1,-1,-1
496,"Really this laptop runs almost like my old 486 Compaq Presario Desktop. Maybe is the Windows Vista memory requirements, but is totally sickness wait to open the system.Disspointed at all.",-1,Laptop,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
497,"Edges surrounding keyboard are sharp and dig into wrists.  Seems like Apple forgot why the original toilet seat iBook was so cool.  Sandpaper can ease the edges, but taking wood working tools to a $3,000 laptop shouldn\'t be required.",-1,Laptop,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
498,The unit was delivered ontime. It worked very well in the first few days but started giving problems. It turned out with mother board problem. Now running behind Toshiba\'s service center.. I hope it will be fixed....,-1,Laptop,SocialMedia,No,1,-1,-1,-1,1,1,-1
499,"It had some good moments but its over, let it go.",-1,TV-Show,SocialMedia,No,-1,-1,-1,1,-1,1,-1
500,"While the networks continue to produce mindless drivel, like america\'s got talent, or the oc, intelligent shows like scrubs continue to get the cold shoulder.  it\'s a shame.  scrubs is by far the smartest and funniest show on television right now.",-1,TV-Show,SocialMedia,No,-1,1,-1,1,1,-1,-1
501,"Really enjoy this show, but it seems to never be on.  could abc just run it 4 weeks in a row it loses it\'s must see status when they do reruns every few weeks.",1,TV-Show,SocialMedia,No,-1,1,1,-1,-1,1,1
502,Went from fun and exciting to - i just deleted alias from my dvr for the entire season.,-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,1,-1,-1
503,"James spader\'s and william shatner\'s charachters must have been separated at birth. they make this show ... bth as screwed up as the other, and they feed on each other. great chemistry between the actors. wacky show ... original writing.",1,TV-Show,SocialMedia,No,-1,1,1,-1,1,1,1
504,Blueprints on his arms come on people!,-1,TV-Show,SocialMedia,No,1,-1,-1,-1,-1,-1,-1
505,"Whaaaat  how can friends not be cherished  one of the most popular shows of all time, and the rating isn\'t through the roof.  everyone loves this show!  and for good reason.",1,TV-Show,SocialMedia,No,1,1,1,1,1,1,1
506,A pale imitation of the original british series.  check out that one instead on dvd; the boss is absolutely hilarious and the acting is much better overall.,-1,TV-Show,SocialMedia,No,1,-1,-1,1,1,-1,-1
507,"This is one of the better shows on tv. absolutely loved season 1 and 2. season 3 wasn\'t as good but hoping season 4 will be better. as much as i love dr house, i was very disappointed to see foreman, chase and cameron all leave.",-1,TV-Show,SocialMedia,No,-1,1,1,-1,-1,1,-1
508,This show was just too boring to keep my interest even through 1 episode.  what was fox thinking.,-1,TV-Show,SocialMedia,No,1,-1,-1,-1,-1,-1,1
509,Excellent show that continues to develope the characters we have grown to know and love.,1,TV-Show,SocialMedia,No,-1,1,1,1,1,1,1
510,It had a strong first and second season but recently it really has started to faulter.  i find myself caring less and less and now have reached the point that i don\'t watch at all.,-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
511,Greatest show i have ever seen.. have seen every episode since the 1st season 1st episode,1,TV-Show,SocialMedia,No,1,1,1,1,1,1,1
512,Unrealistic. the episodes have become predictable. this show is a joke.,-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
513,"This show has great appeal to all ages. i love the individual stories woven throughout each week, and i am glad to see there is now some continuity between episodes. in the beginning it was a topic show with each week completely different. now it seems to hang togethere perfectly!",1,TV-Show,SocialMedia,No,1,1,-1,1,-1,1,1
514,"To be frank i watched this show in its first and second seasons and felt on a good day it was a three star drama. in 2003 there was a competition between this show and a crime detective dramady \'keen eddy\' on which show was going to be fox\'s next hit series. sadly enough, \'the oc\' won out against keen eddie. the truth of the matter is critics hyped this teen drama like it was the greatest thing since beverly hill 90210 and it was just an average series. there can be no talk of \'the oc\' program quality depeciating over the years becasue it was just an average show to begin with.",-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,1,1,-1
515,"Love this show!  interesting characters, real life situations and struggles.  it gets better and better every week.",1,TV-Show,SocialMedia,No,1,1,1,1,1,1,1
516,"Gina davis is the woman, but i don\'t like all the intrigue in her office.  is there that much stuff (really)going on behind the scenes  also, there are one or two (or 3 or...you get it) advertisements.  is that show that expensive to run",-1,TV-Show,SocialMedia,No,1,-1,-1,-1,-1,-1,-1
517,Love the show. raymond is such a typical guy. it always made me laugh. sorry to see it go.,1,TV-Show,SocialMedia,No,-1,-1,1,1,1,1,1
518,Only good thing about this show is it\'s finally (and mercifully) been cancelled for good,-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
519,This has a lot of good acting and intriguing characters. it\'s now my favorite show.,1,TV-Show,SocialMedia,No,1,1,1,1,1,1,1
520,"Drink the kool-aid, liberal morons. we won and we will win in 2008. because we love this country and liberals don\'t",-1,TV-Show,SocialMedia,No,-1,-1,-1,-1,1,1,-1
